signal,start,end,ts,component,unit,subcomponent,value,elapsed,rolled_value
jcarbon.emissions.Emissions,2024-06-05 16:54:51.410288810,2024-06-05 16:54:51.414481878,5878347338185138.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.756995796201075e-05,15.538002491,2.9476511930490888e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.410288810,2024-06-05 16:54:51.414481878,5878347338185138.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,15.538002491,2.94563109463277e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.413751743,2024-06-05 16:54:51.413877608,5878347338185138.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828103,3.142497709879264e-07,15.541465424,2.9436424211935498e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.413751743,2024-06-05 16:54:51.413877608,5878347338185138.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829257,3.142497709879264e-07,15.541465424,2.93949778777584e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.413751743,2024-06-05 16:54:51.413877608,5878347338185138.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829262,3.142497709879264e-07,15.541465424,2.939529212752939e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.413751743,2024-06-05 16:54:51.420289759,5878347338185138.0,os=Linux,GRAMS_OF_CO2,socket=0,4.8970802781918686e-05,15.541465424,2.940253085791036e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.413877608,2024-06-05 16:54:51.420258891,5878347338185138.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828265,4.779684713047665e-05,15.541591289,2.9267985446139945e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.414481878,2024-06-05 16:54:51.418653249,5878347338185138.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.737555248661617e-05,15.542195559,2.9304976633754587e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.414481878,2024-06-05 16:54:51.418653249,5878347338185138.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,15.542195559,2.930459226888262e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.418653249,2024-06-05 16:54:51.422839641,5878347338185138.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.751014089265857e-05,15.54636693,2.9297289980635767e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.418653249,2024-06-05 16:54:51.422839641,5878347338185138.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.00018884660791951822,15.54636693,2.944230541923416e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.420289759,2024-06-05 16:54:51.420422132,5878347338185138.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828265,8.8475787861657e-07,15.54800344,2.9403125034324192e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.420289759,2024-06-05 16:54:51.427080170,5878347338185138.0,os=Linux,GRAMS_OF_CO2,socket=0,4.538591428232813e-05,15.54800344,2.944851094860652e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.422839641,2024-06-05 16:54:51.426972866,5878347338185138.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.054143411675482e-05,15.550553322,2.948822531339049e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.422839641,2024-06-05 16:54:51.426972866,5878347338185138.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,15.550553322,2.9443478258471643e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.426972866,2024-06-05 16:54:51.431162357,5878347338185138.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.109332866205863e-05,15.554686547,2.9444495035863343e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.426972866,2024-06-05 16:54:51.431162357,5878347338185138.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,15.554686547,2.9444495035863343e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.427080170,2024-06-05 16:54:51.433700170,5878347338185138.0,os=Linux,GRAMS_OF_CO2,socket=0,3.8818175424585055e-05,15.554793851,2.944319785969449e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.427207604,2024-06-05 16:54:51.433668866,5878347338185138.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828284,3.788737187012164e-05,15.554921285,2.9481085231564612e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.431162357,2024-06-05 16:54:51.435369491,5878347338185138.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.126638300149622e-05,15.558876038,2.9482958079862807e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.431162357,2024-06-05 16:54:51.435369491,5878347338185138.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,15.558876038,2.9444480006269143e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.433700170,2024-06-05 16:54:51.433764205,5878347338185138.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828284,4.873304601898785e-07,15.561413851,2.9404899906501868e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.433700170,2024-06-05 16:54:51.440301557,5878347338185138.0,os=Linux,GRAMS_OF_CO2,socket=0,5.023904059657189e-05,15.561413851,2.9290104871164747e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.433764205,2024-06-05 16:54:51.440270941,5878347338185138.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828249,1.6506236949657995e-05,15.561477886,2.9305838225207274e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.433764205,2024-06-05 16:54:51.440270941,5878347338185138.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828255,1.6506236949657995e-05,15.561477886,2.9276692420779837e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.433764205,2024-06-05 16:54:51.440270941,5878347338185138.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829254,1.6506236949657995e-05,15.561477886,2.9270865753973166e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.435369491,2024-06-05 16:54:51.439574956,5878347370979144.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.12500123336664e-05,15.563083172,2.9289782862550492e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.435369491,2024-06-05 16:54:51.439574956,5878347370979144.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,15.563083172,2.9250555717153473e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.439574956,2024-06-05 16:54:51.443764448,5878347370979144.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.1093338470727196e-05,15.567288637,2.92916490556242e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.439574956,2024-06-05 16:54:51.443764448,5878347370979144.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.00019105147199536908,15.567288637,2.9448861967613117e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.440301557,2024-06-05 16:54:51.440643170,5878347370979144.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828249,7.448625676990804e-07,15.568015238,2.9449606830180817e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.440301557,2024-06-05 16:54:51.440643170,5878347370979144.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828255,7.448625676990804e-07,15.568015238,2.944997938950909e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.440301557,2024-06-05 16:54:51.440643170,5878347370979144.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829254,7.448625676990804e-07,15.568015238,2.9450351948837364e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.440301557,2024-06-05 16:54:51.447152636,5878347370979144.0,os=Linux,GRAMS_OF_CO2,socket=0,4.4814854488405714e-05,15.568015238,2.9454754511173584e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.443764448,2024-06-05 16:54:51.447950124,5878347370979144.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.052201981354707e-05,15.571478129,2.945580059184983e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.443764448,2024-06-05 16:54:51.447950124,5878347370979144.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,15.571478129,2.9421942704381935e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.447152636,2024-06-05 16:54:51.453886099,5878347370979144.0,os=Linux,GRAMS_OF_CO2,socket=0,3.8286803182186286e-05,15.574866317,2.946022950756412e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.447279139,2024-06-05 16:54:51.453853158,5878347370979144.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828103,3.7380196723283854e-05,15.57499282,2.949716376536942e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.447950124,2024-06-05 16:54:51.452151060,5878347370979144.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.066975366164108e-05,15.575663805,2.9486001353899267e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.447950124,2024-06-05 16:54:51.452151060,5878347370979144.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,15.575663805,2.945217631906394e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.452151060,2024-06-05 16:54:51.456327438,5878347370979144.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.0432004786051785e-05,15.579864741,2.9492608323849994e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.452151060,2024-06-05 16:54:51.456327438,5878347370979144.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,15.579864741,2.9458667364764824e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.453886099,2024-06-05 16:54:51.453952900,5878347370979144.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828103,4.1464976440587163e-07,15.58159978,2.9254911601300514e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.453886099,2024-06-05 16:54:51.460419236,5878347370979144.0,os=Linux,GRAMS_OF_CO2,socket=0,4.0552741993103136e-05,15.58159978,2.9252275576061073e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.453952900,2024-06-05 16:54:51.460387093,5878347370979144.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829252,3.993857294938561e-05,15.581666581,2.9271092969252544e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.456327438,2024-06-05 16:54:51.460493564,5878347370979144.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.033275397277133e-05,15.584041119,2.9290304543467402e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.456327438,2024-06-05 16:54:51.460493564,5878347370979144.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,15.584041119,2.925016623784923e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.460419236,2024-06-05 16:54:51.460550755,5878347370979144.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829252,1.0431429407567146e-06,15.588132917,2.925120938078999e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.460419236,2024-06-05 16:54:51.467092456,5878347370979144.0,os=Linux,GRAMS_OF_CO2,socket=0,5.2928644037108887e-05,15.588132917,2.9264040790081846e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.460493564,2024-06-05 16:54:51.464687585,5878347370979144.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.0602808736374366e-05,15.588207245,2.9304643598818217e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.460493564,2024-06-05 16:54:51.464687585,5878347370979144.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0001645931030979926,15.588207245,2.9468839504839925e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.460550755,2024-06-05 16:54:51.467060486,5878347370979144.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828282,1.7210643681078144e-05,15.588264436,2.948565295144472e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.460550755,2024-06-05 16:54:51.467060486,5878347370979144.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829266,1.7210643681078144e-05,15.588264436,2.945985518577097e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.460550755,2024-06-05 16:54:51.467060486,5878347370979144.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829269,1.7210643681078144e-05,15.588264436,2.943505574736354e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.464687585,2024-06-05 16:54:51.468873023,5878347370979144.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.655246013174546e-05,15.592401266,2.9431485880265668e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.464687585,2024-06-05 16:54:51.468873023,5878347370979144.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,15.592401266,2.9431485880265668e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.467092456,2024-06-05 16:54:51.467221150,5878347403779478.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828282,2.502479853524913e-07,15.594806137,2.943134406066891e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.467092456,2024-06-05 16:54:51.467221150,5878347403779478.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829266,2.502479853524913e-07,15.594806137,2.9387056164607746e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.467092456,2024-06-05 16:54:51.467221150,5878347403779478.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829269,2.502479853524913e-07,15.594806137,2.934337508288548e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.467092456,2024-06-05 16:54:51.473646905,5878347403779478.0,os=Linux,GRAMS_OF_CO2,socket=0,3.823576057964593e-05,15.594806137,2.9341525020486896e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.468873023,2024-06-05 16:54:51.473077774,5878347403779478.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.6721125313866044e-05,15.596586704,2.9378246145800766e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.468873023,2024-06-05 16:54:51.473077774,5878347403779478.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,15.596586704,2.9338158053872212e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.473077774,2024-06-05 16:54:51.477267026,5878347403779478.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.658576873240864e-05,15.600791455,2.9166935383648184e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.473077774,2024-06-05 16:54:51.477267026,5878347403779478.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,15.600791455,2.916619923843279e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.473646905,2024-06-05 16:54:51.480654514,5878347403779478.0,os=Linux,GRAMS_OF_CO2,socket=0,4.6343707234971263e-05,15.601360586,2.9173936878167494e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.474020569,2024-06-05 16:54:51.480616063,5878347403779478.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828103,1.4539416749517538e-05,15.60173425,2.915078621153144e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.474020569,2024-06-05 16:54:51.480616063,5878347403779478.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828252,1.4539416749517538e-05,15.60173425,2.9122584559639602e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.474020569,2024-06-05 16:54:51.480616063,5878347403779478.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828271,1.4539416749517538e-05,15.60173425,2.913712397638912e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.477267026,2024-06-05 16:54:51.481454610,5878347403779478.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.657120167789732e-05,15.604980707,2.917279400940771e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.477267026,2024-06-05 16:54:51.481454610,5878347403779478.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0001761686394962097,15.604980707,2.929986517668059e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.480654514,2024-06-05 16:54:51.481055337,5878347403779478.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828103,8.817361504920538e-07,15.608368195,2.9288755539737593e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.480654514,2024-06-05 16:54:51.481055337,5878347403779478.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828252,8.817361504920538e-07,15.608368195,2.9277645902794602e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.480654514,2024-06-05 16:54:51.481055337,5878347403779478.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828271,8.817361504920538e-07,15.608368195,2.9266536265851604e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.480654514,2024-06-05 16:54:51.487703642,5878347403779478.0,os=Linux,GRAMS_OF_CO2,socket=0,4.652031685092236e-05,15.608368195,2.9301065209609037e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.481055337,2024-06-05 16:54:51.487670169,5878347403779478.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829252,4.365420525143258e-05,15.608769018,2.9301975927113245e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.481454610,2024-06-05 16:54:51.486546277,5878347403779478.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.315777885778284e-05,15.609168291,2.9345133705971026e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.481454610,2024-06-05 16:54:51.486546277,5878347403779478.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,15.609168291,2.9302387768496347e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.486546277,2024-06-05 16:54:51.490726470,5878347403779478.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.5431980346878885e-05,15.614259958,2.933781974884323e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.486546277,2024-06-05 16:54:51.490726470,5878347403779478.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,15.614259958,2.9337658959313765e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.487703642,2024-06-05 16:54:51.487845948,5878347403779478.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829252,1.0319901042401151e-06,15.615417323,2.933853015988854e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.487703642,2024-06-05 16:54:51.494323015,5878347403779478.0,os=Linux,GRAMS_OF_CO2,socket=0,4.800308793918881e-05,15.615417323,2.9386372458298273e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.487845948,2024-06-05 16:54:51.494290710,5878347403779478.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828246,1.5578941642616924e-05,15.615559629,2.9401790610411427e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.487845948,2024-06-05 16:54:51.494290710,5878347403779478.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828247,1.5578941642616924e-05,15.615559629,2.9380806401360316e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.487845948,2024-06-05 16:54:51.494290710,5878347403779478.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828282,1.5578941642616924e-05,15.615559629,2.9360638322648174e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.490726470,2024-06-05 16:54:51.494915723,5878347403779478.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.550877434704652e-05,15.618440151,2.9353425503687157e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.490726470,2024-06-05 16:54:51.494915723,5878347403779478.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,15.618440151,2.9353425503687157e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.494323015,2024-06-05 16:54:51.494456326,5878347403779478.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828246,2.934186522471771e-07,15.622036696,2.931098516205163e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.494323015,2024-06-05 16:54:51.494456326,5878347403779478.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828247,2.934186522471771e-07,15.622036696,2.9103029168937406e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.494323015,2024-06-05 16:54:51.494456326,5878347403779478.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828282,2.934186522471771e-07,15.622036696,2.910251280864248e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.494323015,2024-06-05 16:54:51.500977902,5878347403779478.0,os=Linux,GRAMS_OF_CO2,socket=0,4.394238977422553e-05,15.622036696,2.9101546967935247e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.494456326,2024-06-05 16:54:51.500946043,5878347403779478.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828247,4.285176802226958e-05,15.622170007,2.9101751723412354e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.494915723,2024-06-05 16:54:51.499103307,5878347403779478.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.5494627637744114e-05,15.622629404,2.9137246351050096e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.494915723,2024-06-05 16:54:51.499103307,5878347403779478.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,15.622629404,2.9098048718517893e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.499103307,2024-06-05 16:54:51.503293275,5878347432427165.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.551483480070212e-05,15.626816988,2.9123989110562087e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.499103307,2024-06-05 16:54:51.503293275,5878347432427165.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0002043908996465665,15.626816988,2.93235927888304e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.500977902,2024-06-05 16:54:51.501311069,5878347432427165.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828247,1.7771383726218388e-06,15.628691583,2.9320582705824768e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.500977902,2024-06-05 16:54:51.507835348,5878347432427165.0,os=Linux,GRAMS_OF_CO2,socket=0,3.6578143768086684e-05,15.628691583,2.9347586406836343e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.501311069,2024-06-05 16:54:51.507801443,5878347432427165.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828250,1.1540051173602722e-05,15.62902475,2.9349552015253437e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.501311069,2024-06-05 16:54:51.507801443,5878347432427165.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828269,1.1540051173602722e-05,15.62902475,2.931842563269465e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.501311069,2024-06-05 16:54:51.507801443,5878347432427165.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829251,1.1540051173602722e-05,15.62902475,2.9329965683868248e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.503293275,2024-06-05 16:54:51.507491588,5878347432427165.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.016069701969304e-05,15.631006956,2.9327459936971388e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.503293275,2024-06-05 16:54:51.507491588,5878347432427165.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,15.631006956,2.9327459936971388e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.507491588,2024-06-05 16:54:51.511695861,5878347432427165.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.021770986133619e-05,15.635205269,2.9367461383841487e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.507491588,2024-06-05 16:54:51.511695861,5878347432427165.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,15.635205269,2.9367353252345868e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.507835348,2024-06-05 16:54:51.507896225,5878347432427165.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828250,1.489712166856795e-07,15.635549029,2.936739409206693e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.507835348,2024-06-05 16:54:51.507896225,5878347432427165.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828269,1.489712166856795e-07,15.635549029,2.9367326800292375e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.507835348,2024-06-05 16:54:51.507896225,5878347432427165.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829251,1.489712166856795e-07,15.635549029,2.9367259508517823e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.507835348,2024-06-05 16:54:51.514693104,5878347432427165.0,os=Linux,GRAMS_OF_CO2,socket=0,5.0344543344129235e-05,15.635549029,2.9370911424885886e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.507896225,2024-06-05 16:54:51.514660439,5878347432427165.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829255,2.482891378112358e-05,15.635609906,2.9372937814113838e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.507896225,2024-06-05 16:54:51.514660439,5878347432427165.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829259,2.482891378112358e-05,15.635609906,2.937496420334179e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.511695861,2024-06-05 16:54:51.515902280,5878347432427165.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.023823831069293e-05,15.639409542,2.937253358409074e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:51.511695861,2024-06-05 16:54:51.515902280,5878347432427165.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,15.639409542,2.9185781597038145e-05
